teacher_id,day,slot,available
T247,Thu,4,True
T247,Thu,5,True
T247,Thu,6,True
T247,Thu,7,True
T247,Thu,8,True
T248,Sun,1,True
T248,Sun,2,True
T248,Sun,3,True
T248,Sun,4,False
T248,Sun,5,True
T248,Sun,6,True
T248,Sun,7,False
T248,Sun,8,True
T248,Mon,1,True
T248,Mon,2,True
T248,Mon,3,True
T248,Mon,4,True
T248,Mon,5,True
T248,Mon,6,True
T248,Mon,7,True
T248,Mon,8,True
T248,Tue,1,True
T248,Tue,2,True
T248,Tue,3,True
T248,Tue,4,True
T248,Tue,5,True
T248,Tue,6,True
T248,Tue,7,True
T248,Tue,8,True
T248,Wed,1,False
T248,Wed,2,True
T248,Wed,3,True
T248,Wed,4,True
T248,Wed,5,True
T248,Wed,6,True
T248,Wed,7,True
T248,Wed,8,False
T248,Thu,1,True
T248,Thu,2,True
T248,Thu,3,True
T248,Thu,4,False
T248,Thu,5,True
T248,Thu,6,True
T248,Thu,7,True
T248,Thu,8,True
T249,Sun,1,True
T249,Sun,2,False
T249,Sun,3,True
T249,Sun,4,True
T249,Sun,5,True
T249,Sun,6,True
T249,Sun,7,True
T249,Sun,8,False
T249,Mon,1,True
T249,Mon,2,False
T249,Mon,3,True
T249,Mon,4,True
T249,Mon,5,True
T249,Mon,6,True
T249,Mon,7,True
T249,Mon,8,True
T249,Tue,1,True
T249,Tue,2,True
T249,Tue,3,False
T249,Tue,4,True
T249,Tue,5,False
T249,Tue,6,True
T249,Tue,7,True
T249,Tue,8,True
T249,Wed,1,True
T249,Wed,2,True
T249,Wed,3,True
T249,Wed,4,True
T249,Wed,5,True
T249,Wed,6,True
T249,Wed,7,True
T249,Wed,8,True
T249,Thu,1,True
T249,Thu,2,True
T249,Thu,3,True
T249,Thu,4,True
T249,Thu,5,True
T249,Thu,6,True
T249,Thu,7,True
T249,Thu,8,True
T250,Sun,1,True
T250,Sun,2,True
T250,Sun,3,True
T250,Sun,4,True
T250,Sun,5,True
T250,Sun,6,True
T250,Sun,7,True
T250,Sun,8,True
T250,Mon,1,True
T250,Mon,2,True
T250,Mon,3,True
T250,Mon,4,False
T250,Mon,5,False
T250,Mon,6,True
T250,Mon,7,True
T250,Mon,8,True
T250,Tue,1,True
T250,Tue,2,True
T250,Tue,3,False
T250,Tue,4,True
T250,Tue,5,True
T250,Tue,6,True
T250,Tue,7,True
T250,Tue,8,False
T250,Wed,1,False
T250,Wed,2,True
T250,Wed,3,True
T250,Wed,4,True
T250,Wed,5,True
T250,Wed,6,True
T250,Wed,7,True
T250,Wed,8,True
T250,Thu,1,True
T250,Thu,2,True
T250,Thu,3,True
T250,Thu,4,False
T250,Thu,5,False
T250,Thu,6,False
T250,Thu,7,True
T250,Thu,8,True
T251,Sun,1,True
T251,Sun,2,True
T251,Sun,3,True
T251,Sun,4,True
T251,Sun,5,True
T251,Sun,6,False
T251,Sun,7,True
T251,Sun,8,True
T251,Mon,1,True
T251,Mon,2,True
T251,Mon,3,False
T251,Mon,4,True
T251,Mon,5,False
T251,Mon,6,True
T251,Mon,7,True
T251,Mon,8,True
T251,Tue,1,True
T251,Tue,2,True
T251,Tue,3,True
T251,Tue,4,True
T251,Tue,5,True
T251,Tue,6,True
T251,Tue,7,False
T251,Tue,8,True
T251,Wed,1,True
T251,Wed,2,True
T251,Wed,3,False
T251,Wed,4,False
T251,Wed,5,True
T251,Wed,6,True
T251,Wed,7,True
T251,Wed,8,False
T251,Thu,1,False
T251,Thu,2,False
T251,Thu,3,True
T251,Thu,4,True
T251,Thu,5,False
T251,Thu,6,True
T251,Thu,7,True
T251,Thu,8,True
T252,Sun,1,False
T252,Sun,2,True
T252,Sun,3,True
T252,Sun,4,True
T252,Sun,5,True
T252,Sun,6,True
T252,Sun,7,True
T252,Sun,8,True
T252,Mon,1,True
T252,Mon,2,False
T252,Mon,3,True
T252,Mon,4,True
T252,Mon,5,False
T252,Mon,6,True
T252,Mon,7,True
T252,Mon,8,True
T252,Tue,1,True
T252,Tue,2,True
T252,Tue,3,True
T252,Tue,4,True
T252,Tue,5,True
T252,Tue,6,True
T252,Tue,7,True
T252,Tue,8,True
T252,Wed,1,True
T252,Wed,2,True
T252,Wed,3,True
T252,Wed,4,True
T252,Wed,5,True
T252,Wed,6,False
T252,Wed,7,False
T252,Wed,8,True
T252,Thu,1,True
T252,Thu,2,True
T252,Thu,3,False
T252,Thu,4,True
T252,Thu,5,True
T252,Thu,6,True
T252,Thu,7,True
T252,Thu,8,False
T253,Sun,1,True
T253,Sun,2,True
T253,Sun,3,True
T253,Sun,4,True
T253,Sun,5,True
T253,Sun,6,True
T253,Sun,7,True
T253,Sun,8,True
T253,Mon,1,True
T253,Mon,2,True
T253,Mon,3,True
T253,Mon,4,True
T253,Mon,5,True
T253,Mon,6,True
T253,Mon,7,True
T253,Mon,8,True
T253,Tue,1,True
T253,Tue,2,True
T253,Tue,3,True
T253,Tue,4,True
T253,Tue,5,False
T253,Tue,6,True
T253,Tue,7,False
T253,Tue,8,True
T253,Wed,1,True
T253,Wed,2,True
T253,Wed,3,True
T253,Wed,4,True
T253,Wed,5,True
T253,Wed,6,True
T253,Wed,7,True
T253,Wed,8,True
T253,Thu,1,True
T253,Thu,2,True
T253,Thu,3,True
T253,Thu,4,True
T253,Thu,5,True
T253,Thu,6,True
T253,Thu,7,True
T253,Thu,8,True
T254,Sun,1,True
T254,Sun,2,True
T254,Sun,3,False
T254,Sun,4,True
T254,Sun,5,True
T254,Sun,6,True
T254,Sun,7,True
T254,Sun,8,True
T254,Mon,1,True
T254,Mon,2,True
T254,Mon,3,False
T254,Mon,4,True
T254,Mon,5,True
T254,Mon,6,True
T254,Mon,7,True
T254,Mon,8,True
T254,Tue,1,True
T254,Tue,2,True
T254,Tue,3,True
T254,Tue,4,True
T254,Tue,5,True
T254,Tue,6,True
T254,Tue,7,False
T254,Tue,8,True
T254,Wed,1,True
T254,Wed,2,True
T254,Wed,3,True
T254,Wed,4,True
T254,Wed,5,False
T254,Wed,6,True
T254,Wed,7,False
T254,Wed,8,True
T254,Thu,1,True
T254,Thu,2,True
T254,Thu,3,True
T254,Thu,4,True
T254,Thu,5,True
T254,Thu,6,True
T254,Thu,7,False
T254,Thu,8,True
T255,Sun,1,True
T255,Sun,2,True
T255,Sun,3,True
T255,Sun,4,True
T255,Sun,5,False
T255,Sun,6,True
T255,Sun,7,True
T255,Sun,8,True
T255,Mon,1,True
T255,Mon,2,True
T255,Mon,3,True
T255,Mon,4,True
T255,Mon,5,True
T255,Mon,6,True
T255,Mon,7,True
T255,Mon,8,True
T255,Tue,1,True
T255,Tue,2,True
T255,Tue,3,True
T255,Tue,4,True
T255,Tue,5,True
T255,Tue,6,True
T255,Tue,7,True
T255,Tue,8,True
T255,Wed,1,True
T255,Wed,2,True
T255,Wed,3,True
T255,Wed,4,False
T255,Wed,5,True
T255,Wed,6,True
T255,Wed,7,True
T255,Wed,8,True
T255,Thu,1,True
T255,Thu,2,False
T255,Thu,3,True
T255,Thu,4,False
T255,Thu,5,True
T255,Thu,6,True
T255,Thu,7,True
T255,Thu,8,True
T256,Sun,1,True
T256,Sun,2,True
T256,Sun,3,True
T256,Sun,4,True
T256,Sun,5,True
T256,Sun,6,True
T256,Sun,7,True
T256,Sun,8,True
T256,Mon,1,True
T256,Mon,2,True
T256,Mon,3,False
T256,Mon,4,True
T256,Mon,5,True
T256,Mon,6,True
T256,Mon,7,False
T256,Mon,8,True
T256,Tue,1,True
T256,Tue,2,True
T256,Tue,3,True
T256,Tue,4,True
T256,Tue,5,True
T256,Tue,6,True
T256,Tue,7,False
T256,Tue,8,True
T256,Wed,1,True
T256,Wed,2,True
T256,Wed,3,True
T256,Wed,4,True
T256,Wed,5,True
T256,Wed,6,True
T256,Wed,7,True
T256,Wed,8,True
T256,Thu,1,False
T256,Thu,2,True
T256,Thu,3,True
T256,Thu,4,True
T256,Thu,5,True
T256,Thu,6,True
T256,Thu,7,True
T256,Thu,8,True
T257,Sun,1,True
T257,Sun,2,True
T257,Sun,3,True
T257,Sun,4,True
T257,Sun,5,True
T257,Sun,6,False
T257,Sun,7,True
T257,Sun,8,True
T257,Mon,1,False
T257,Mon,2,True
T257,Mon,3,True
T257,Mon,4,True
T257,Mon,5,True
T257,Mon,6,True
T257,Mon,7,False
T257,Mon,8,True
T257,Tue,1,True
T257,Tue,2,True
T257,Tue,3,False
T257,Tue,4,True
T257,Tue,5,True
T257,Tue,6,True
T257,Tue,7,True
T257,Tue,8,False
T257,Wed,1,True
T257,Wed,2,True
T257,Wed,3,True
T257,Wed,4,True
T257,Wed,5,True
T257,Wed,6,True
T257,Wed,7,True
T257,Wed,8,True
T257,Thu,1,False
T257,Thu,2,True
T257,Thu,3,False
T257,Thu,4,True
T257,Thu,5,True
T257,Thu,6,True
T257,Thu,7,True
T257,Thu,8,True
T258,Sun,1,True
T258,Sun,2,True
T258,Sun,3,False
T258,Sun,4,True
T258,Sun,5,True
T258,Sun,6,True
T258,Sun,7,True
T258,Sun,8,True
T258,Mon,1,True
T258,Mon,2,True
T258,Mon,3,True
T258,Mon,4,True
T258,Mon,5,True
T258,Mon,6,True
T258,Mon,7,True
T258,Mon,8,False
T258,Tue,1,False
T258,Tue,2,True
T258,Tue,3,True
T258,Tue,4,True
T258,Tue,5,False
T258,Tue,6,True
T258,Tue,7,True
T258,Tue,8,False
T258,Wed,1,True
T258,Wed,2,True
T258,Wed,3,False
T258,Wed,4,True
T258,Wed,5,False
T258,Wed,6,True
T258,Wed,7,False
T258,Wed,8,True
T258,Thu,1,False
T258,Thu,2,True
T258,Thu,3,True
T258,Thu,4,True
T258,Thu,5,True
T258,Thu,6,True
T258,Thu,7,True
T258,Thu,8,True
T259,Sun,1,True
T259,Sun,2,True
T259,Sun,3,False
T259,Sun,4,True
T259,Sun,5,True
T259,Sun,6,True
T259,Sun,7,True
T259,Sun,8,True
T259,Mon,1,True
T259,Mon,2,False
T259,Mon,3,True
T259,Mon,4,True
T259,Mon,5,True
T259,Mon,6,True
T259,Mon,7,True
T259,Mon,8,True
T259,Tue,1,True
T259,Tue,2,True
T259,Tue,3,True
T259,Tue,4,False
T259,Tue,5,True
T259,Tue,6,True
T259,Tue,7,True
T259,Tue,8,True
T259,Wed,1,False
T259,Wed,2,True
T259,Wed,3,True
T259,Wed,4,False
T259,Wed,5,True
T259,Wed,6,True
T259,Wed,7,True
T259,Wed,8,True
T259,Thu,1,True
T259,Thu,2,True
T259,Thu,3,True
T259,Thu,4,True
T259,Thu,5,True
T259,Thu,6,True
T259,Thu,7,True
T259,Thu,8,True
T260,Sun,1,False
T260,Sun,2,False
T260,Sun,3,False
T260,Sun,4,False
T260,Sun,5,True
T260,Sun,6,True
T260,Sun,7,True
T260,Sun,8,True
T260,Mon,1,True
T260,Mon,2,True
T260,Mon,3,True
T260,Mon,4,False
T260,Mon,5,True
T260,Mon,6,True
T260,Mon,7,False
T260,Mon,8,True
T260,Tue,1,True
T260,Tue,2,True
T260,Tue,3,True
T260,Tue,4,True
T260,Tue,5,True
T260,Tue,6,True
T260,Tue,7,True
T260,Tue,8,False
T260,Wed,1,False
T260,Wed,2,True
T260,Wed,3,True
T260,Wed,4,False
T260,Wed,5,False
T260,Wed,6,False
T260,Wed,7,False
T260,Wed,8,True
T260,Thu,1,True
T260,Thu,2,True
T260,Thu,3,True
T260,Thu,4,True
T260,Thu,5,True
T260,Thu,6,True
T260,Thu,7,True
T260,Thu,8,True
T261,Sun,1,True
T261,Sun,2,True
T261,Sun,3,True
T261,Sun,4,True
T261,Sun,5,False
T261,Sun,6,True
T261,Sun,7,True
T261,Sun,8,True
T261,Mon,1,True
T261,Mon,2,True
T261,Mon,3,True
T261,Mon,4,True
T261,Mon,5,True
T261,Mon,6,True
T261,Mon,7,False
T261,Mon,8,True
T261,Tue,1,True
T261,Tue,2,True
T261,Tue,3,True
T261,Tue,4,True
T261,Tue,5,True
T261,Tue,6,True
T261,Tue,7,True
T261,Tue,8,True
T261,Wed,1,True
T261,Wed,2,True
T261,Wed,3,True
T261,Wed,4,True
T261,Wed,5,True
T261,Wed,6,True
T261,Wed,7,True
T261,Wed,8,True
T261,Thu,1,True
T261,Thu,2,True
T261,Thu,3,False
T261,Thu,4,True
T261,Thu,5,True
T261,Thu,6,True
T261,Thu,7,True
T261,Thu,8,True
T262,Sun,1,True
T262,Sun,2,True
T262,Sun,3,False
T262,Sun,4,False
T262,Sun,5,True
T262,Sun,6,True
T262,Sun,7,True
T262,Sun,8,True
T262,Mon,1,True
T262,Mon,2,False
T262,Mon,3,True
T262,Mon,4,False
T262,Mon,5,True
T262,Mon,6,False
T262,Mon,7,True
T262,Mon,8,True
T262,Tue,1,True
T262,Tue,2,True
T262,Tue,3,True
T262,Tue,4,True
T262,Tue,5,True
T262,Tue,6,True
T262,Tue,7,False
T262,Tue,8,False
T262,Wed,1,True
T262,Wed,2,True
T262,Wed,3,True
T262,Wed,4,True
T262,Wed,5,True
T262,Wed,6,True
T262,Wed,7,True
T262,Wed,8,False
T262,Thu,1,True
T262,Thu,2,True
T262,Thu,3,True
T262,Thu,4,True
T262,Thu,5,True
T262,Thu,6,True
T262,Thu,7,True
T262,Thu,8,True
T263,Sun,1,True
T263,Sun,2,True
T263,Sun,3,True
T263,Sun,4,True
T263,Sun,5,True
T263,Sun,6,True
T263,Sun,7,True
T263,Sun,8,False
T263,Mon,1,True
T263,Mon,2,True
T263,Mon,3,True
T263,Mon,4,True
T263,Mon,5,True
T263,Mon,6,True
T263,Mon,7,True
T263,Mon,8,True
T263,Tue,1,True
T263,Tue,2,True
T263,Tue,3,True
T263,Tue,4,True
T263,Tue,5,True
T263,Tue,6,True
T263,Tue,7,True
T263,Tue,8,True
T263,Wed,1,True
T263,Wed,2,True
T263,Wed,3,True
T263,Wed,4,True
T263,Wed,5,True
T263,Wed,6,True
T263,Wed,7,True
T263,Wed,8,True
T263,Thu,1,True
T263,Thu,2,True
T263,Thu,3,True
T263,Thu,4,True
T263,Thu,5,True
T263,Thu,6,True
T263,Thu,7,True
T263,Thu,8,True
T264,Sun,1,True
T264,Sun,2,True
T264,Sun,3,False
T264,Sun,4,True
T264,Sun,5,True
T264,Sun,6,True
T264,Sun,7,True
T264,Sun,8,True
T264,Mon,1,False
T264,Mon,2,True
T264,Mon,3,True
T264,Mon,4,True
T264,Mon,5,False
T264,Mon,6,True
T264,Mon,7,True
T264,Mon,8,True
T264,Tue,1,True
T264,Tue,2,True
T264,Tue,3,True
T264,Tue,4,True
T264,Tue,5,True
T264,Tue,6,True
T264,Tue,7,True
T264,Tue,8,True
T264,Wed,1,False
T264,Wed,2,True
T264,Wed,3,False
T264,Wed,4,False
T264,Wed,5,True
T264,Wed,6,True
T264,Wed,7,True
T264,Wed,8,True
T264,Thu,1,True
T264,Thu,2,True
T264,Thu,3,True
T264,Thu,4,True
T264,Thu,5,True
T264,Thu,6,False
T264,Thu,7,True
T264,Thu,8,False
T265,Sun,1,True
T265,Sun,2,False
T265,Sun,3,True
T265,Sun,4,True
T265,Sun,5,True
T265,Sun,6,True
T265,Sun,7,False
T265,Sun,8,True
T265,Mon,1,False
T265,Mon,2,True
T265,Mon,3,True
T265,Mon,4,True
T265,Mon,5,True
T265,Mon,6,True
T265,Mon,7,False
T265,Mon,8,False
T265,Tue,1,False
T265,Tue,2,False
T265,Tue,3,True
T265,Tue,4,True
T265,Tue,5,True
T265,Tue,6,False
T265,Tue,7,True
T265,Tue,8,True
T265,Wed,1,True
T265,Wed,2,True
T265,Wed,3,True
T265,Wed,4,False
T265,Wed,5,True
T265,Wed,6,True
T265,Wed,7,True
T265,Wed,8,True
T265,Thu,1,True
T265,Thu,2,True
T265,Thu,3,False
T265,Thu,4,True
T265,Thu,5,True
T265,Thu,6,True
T265,Thu,7,True
T265,Thu,8,True
T266,Sun,1,True
T266,Sun,2,True
T266,Sun,3,True
T266,Sun,4,False
T266,Sun,5,True
T266,Sun,6,True
T266,Sun,7,True
T266,Sun,8,False
T266,Mon,1,True
T266,Mon,2,False
T266,Mon,3,True
T266,Mon,4,True
T266,Mon,5,True
T266,Mon,6,True
T266,Mon,7,True
T266,Mon,8,True
T266,Tue,1,False
T266,Tue,2,False
T266,Tue,3,True
T266,Tue,4,True
T266,Tue,5,True
T266,Tue,6,True
T266,Tue,7,True
T266,Tue,8,False
T266,Wed,1,False
T266,Wed,2,True
T266,Wed,3,True
T266,Wed,4,True
T266,Wed,5,True
T266,Wed,6,True
T266,Wed,7,True
T266,Wed,8,True
T266,Thu,1,True
T266,Thu,2,True
T266,Thu,3,True
T266,Thu,4,False
T266,Thu,5,True
T266,Thu,6,True
T266,Thu,7,True
T266,Thu,8,True
T267,Sun,1,True
T267,Sun,2,False
T267,Sun,3,True
T267,Sun,4,False
T267,Sun,5,True
T267,Sun,6,True
T267,Sun,7,False
T267,Sun,8,True
T267,Mon,1,False
T267,Mon,2,True
T267,Mon,3,False
T267,Mon,4,True
T267,Mon,5,True
T267,Mon,6,True
T267,Mon,7,True
T267,Mon,8,False
T267,Tue,1,True
T267,Tue,2,True
T267,Tue,3,True
T267,Tue,4,True
T267,Tue,5,True
T267,Tue,6,True
T267,Tue,7,False
T267,Tue,8,True
T267,Wed,1,True
T267,Wed,2,True
T267,Wed,3,True
T267,Wed,4,True
T267,Wed,5,True
T267,Wed,6,True
T267,Wed,7,False
T267,Wed,8,True
T267,Thu,1,True
T267,Thu,2,True
T267,Thu,3,True
T267,Thu,4,True
T267,Thu,5,False
T267,Thu,6,True
T267,Thu,7,True
T267,Thu,8,True
T268,Sun,1,True
T268,Sun,2,False
T268,Sun,3,True
T268,Sun,4,True
T268,Sun,5,True
T268,Sun,6,True
T268,Sun,7,True
T268,Sun,8,True
T268,Mon,1,True
T268,Mon,2,True
T268,Mon,3,True
T268,Mon,4,True
T268,Mon,5,False
T268,Mon,6,True
T268,Mon,7,False
T268,Mon,8,True
T268,Tue,1,False
T268,Tue,2,True
T268,Tue,3,True
T268,Tue,4,True
T268,Tue,5,True
T268,Tue,6,True
T268,Tue,7,True
T268,Tue,8,False
T268,Wed,1,True
T268,Wed,2,True
T268,Wed,3,True
T268,Wed,4,True
T268,Wed,5,True
T268,Wed,6,True
T268,Wed,7,True
T268,Wed,8,True
T268,Thu,1,False
T268,Thu,2,True
T268,Thu,3,False
T268,Thu,4,True
T268,Thu,5,True
T268,Thu,6,True
T268,Thu,7,True
T268,Thu,8,True
T269,Sun,1,True
T269,Sun,2,True
T269,Sun,3,True
T269,Sun,4,False
T269,Sun,5,True
T269,Sun,6,True
T269,Sun,7,True
T269,Sun,8,True
T269,Mon,1,True
T269,Mon,2,True
T269,Mon,3,True
T269,Mon,4,False
T269,Mon,5,True
T269,Mon,6,True
T269,Mon,7,True
T269,Mon,8,True
T269,Tue,1,True
T269,Tue,2,True
T269,Tue,3,True
T269,Tue,4,True
T269,Tue,5,True
T269,Tue,6,True
T269,Tue,7,True
T269,Tue,8,True
T269,Wed,1,True
T269,Wed,2,True
T269,Wed,3,False
T269,Wed,4,False
T269,Wed,5,True
T269,Wed,6,True
T269,Wed,7,True
T269,Wed,8,True
T269,Thu,1,True
T269,Thu,2,True
T269,Thu,3,True
T269,Thu,4,True
T269,Thu,5,True
T269,Thu,6,True
T269,Thu,7,True
T269,Thu,8,True
T270,Sun,1,True
T270,Sun,2,True
T270,Sun,3,True
T270,Sun,4,True
T270,Sun,5,True
T270,Sun,6,True
T270,Sun,7,True
T270,Sun,8,True
T270,Mon,1,True
T270,Mon,2,True
T270,Mon,3,True
T270,Mon,4,True
T270,Mon,5,True
T270,Mon,6,True
T270,Mon,7,True
T270,Mon,8,True
T270,Tue,1,True
T270,Tue,2,True
T270,Tue,3,True
T270,Tue,4,True
T270,Tue,5,False
T270,Tue,6,True
T270,Tue,7,False
T270,Tue,8,True
T270,Wed,1,True
T270,Wed,2,True
T270,Wed,3,True
T270,Wed,4,True
T270,Wed,5,True
T270,Wed,6,True
T270,Wed,7,True
T270,Wed,8,True
T270,Thu,1,True
T270,Thu,2,True
T270,Thu,3,True
T270,Thu,4,True
T270,Thu,5,True
T270,Thu,6,True
T270,Thu,7,True
T270,Thu,8,True
T271,Sun,1,True
T271,Sun,2,True
T271,Sun,3,True
T271,Sun,4,False
T271,Sun,5,False
T271,Sun,6,True
T271,Sun,7,True
T271,Sun,8,True
T271,Mon,1,True
T271,Mon,2,True
T271,Mon,3,True
T271,Mon,4,True
T271,Mon,5,True
T271,Mon,6,True
T271,Mon,7,True
T271,Mon,8,True
T271,Tue,1,False
T271,Tue,2,True
T271,Tue,3,True
T271,Tue,4,True
T271,Tue,5,True
T271,Tue,6,True
T271,Tue,7,False
T271,Tue,8,True
T271,Wed,1,True
T271,Wed,2,True
T271,Wed,3,True
T271,Wed,4,False
T271,Wed,5,False
T271,Wed,6,True
T271,Wed,7,True
T271,Wed,8,True
T271,Thu,1,True
T271,Thu,2,True
T271,Thu,3,True
T271,Thu,4,False
T271,Thu,5,True
T271,Thu,6,False
T271,Thu,7,True
T271,Thu,8,True
T272,Sun,1,False
T272,Sun,2,True
T272,Sun,3,False
T272,Sun,4,True
T272,Sun,5,True
T272,Sun,6,False
T272,Sun,7,True
T272,Sun,8,False
T272,Mon,1,False
T272,Mon,2,True
T272,Mon,3,True
T272,Mon,4,True
T272,Mon,5,True
T272,Mon,6,True
T272,Mon,7,True
T272,Mon,8,True
T272,Tue,1,True
T272,Tue,2,True
T272,Tue,3,True
T272,Tue,4,True
T272,Tue,5,False
T272,Tue,6,True
T272,Tue,7,True
T272,Tue,8,True
T272,Wed,1,True
T272,Wed,2,False
T272,Wed,3,True
T272,Wed,4,True
T272,Wed,5,True
T272,Wed,6,True
T272,Wed,7,True
T272,Wed,8,True
T272,Thu,1,True
T272,Thu,2,True
T272,Thu,3,False
T272,Thu,4,True
T272,Thu,5,True
T272,Thu,6,True
T272,Thu,7,True
T272,Thu,8,False
T273,Sun,1,True
T273,Sun,2,True
T273,Sun,3,True
T273,Sun,4,True
T273,Sun,5,True
T273,Sun,6,True
T273,Sun,7,True
T273,Sun,8,True
T273,Mon,1,True
T273,Mon,2,True
T273,Mon,3,False
T273,Mon,4,True
T273,Mon,5,True
T273,Mon,6,True
T273,Mon,7,True
T273,Mon,8,True
T273,Tue,1,True
T273,Tue,2,True
T273,Tue,3,True
T273,Tue,4,True
T273,Tue,5,True
T273,Tue,6,True
T273,Tue,7,True
T273,Tue,8,True
T273,Wed,1,True
T273,Wed,2,True
T273,Wed,3,True
T273,Wed,4,True
T273,Wed,5,True
T273,Wed,6,True
T273,Wed,7,True
T273,Wed,8,True
T273,Thu,1,True
T273,Thu,2,False
T273,Thu,3,False
T273,Thu,4,True
T273,Thu,5,True
T273,Thu,6,True
T273,Thu,7,True
T273,Thu,8,True
T274,Sun,1,True
T274,Sun,2,True
T274,Sun,3,True
T274,Sun,4,True
T274,Sun,5,True
T274,Sun,6,True
T274,Sun,7,True
T274,Sun,8,True
T274,Mon,1,True
T274,Mon,2,False
T274,Mon,3,False
T274,Mon,4,True
T274,Mon,5,True
T274,Mon,6,True
T274,Mon,7,True
T274,Mon,8,True
T274,Tue,1,False
T274,Tue,2,True
T274,Tue,3,True
T274,Tue,4,True
T274,Tue,5,True
T274,Tue,6,True
T274,Tue,7,True
T274,Tue,8,True
T274,Wed,1,True
T274,Wed,2,True
T274,Wed,3,True
T274,Wed,4,False
T274,Wed,5,True
T274,Wed,6,False
T274,Wed,7,True
T274,Wed,8,True
T274,Thu,1,True
T274,Thu,2,True
T274,Thu,3,False
T274,Thu,4,False
T274,Thu,5,True
T274,Thu,6,True
T274,Thu,7,True
T274,Thu,8,False
T275,Sun,1,True
T275,Sun,2,True
T275,Sun,3,True
T275,Sun,4,True
T275,Sun,5,False
T275,Sun,6,True
T275,Sun,7,True
T275,Sun,8,True
T275,Mon,1,True
T275,Mon,2,True
T275,Mon,3,True
T275,Mon,4,False
T275,Mon,5,True
T275,Mon,6,True
T275,Mon,7,True
T275,Mon,8,True
T275,Tue,1,False
T275,Tue,2,True
T275,Tue,3,True
T275,Tue,4,True
T275,Tue,5,True
T275,Tue,6,True
T275,Tue,7,False
T275,Tue,8,True
T275,Wed,1,True
T275,Wed,2,True
T275,Wed,3,True
T275,Wed,4,True
T275,Wed,5,False
T275,Wed,6,True
T275,Wed,7,True
T275,Wed,8,True
T275,Thu,1,True
T275,Thu,2,True
T275,Thu,3,False
T275,Thu,4,True
T275,Thu,5,False
T275,Thu,6,True
T275,Thu,7,True
T275,Thu,8,True
T276,Sun,1,True
T276,Sun,2,True
T276,Sun,3,True
T276,Sun,4,True
T276,Sun,5,True
T276,Sun,6,False
T276,Sun,7,True
T276,Sun,8,False
T276,Mon,1,True
T276,Mon,2,True
T276,Mon,3,True
T276,Mon,4,True
T276,Mon,5,False
T276,Mon,6,True
T276,Mon,7,False
T276,Mon,8,False
T276,Tue,1,True
T276,Tue,2,False
T276,Tue,3,True
T276,Tue,4,False
T276,Tue,5,True
T276,Tue,6,True
T276,Tue,7,False
T276,Tue,8,True
T276,Wed,1,True
T276,Wed,2,True
T276,Wed,3,True
T276,Wed,4,True
T276,Wed,5,True
T276,Wed,6,True
T276,Wed,7,True
T276,Wed,8,True
T276,Thu,1,True
T276,Thu,2,True
T276,Thu,3,True
T276,Thu,4,False
T276,Thu,5,True
T276,Thu,6,True
T276,Thu,7,False
T276,Thu,8,True
T277,Sun,1,True
T277,Sun,2,True
T277,Sun,3,False
T277,Sun,4,True
T277,Sun,5,True
T277,Sun,6,True
T277,Sun,7,True
T277,Sun,8,True
T277,Mon,1,True
T277,Mon,2,True
T277,Mon,3,True
T277,Mon,4,True
T277,Mon,5,True
T277,Mon,6,True
T277,Mon,7,False
T277,Mon,8,True
T277,Tue,1,True
T277,Tue,2,False
T277,Tue,3,True
T277,Tue,4,True
T277,Tue,5,True
T277,Tue,6,True
T277,Tue,7,False
T277,Tue,8,True
T277,Wed,1,True
T277,Wed,2,True
T277,Wed,3,True
T277,Wed,4,True
T277,Wed,5,True
T277,Wed,6,True
T277,Wed,7,True
T277,Wed,8,False
T277,Thu,1,True
T277,Thu,2,True
T277,Thu,3,True
T277,Thu,4,True
T277,Thu,5,True
T277,Thu,6,True
T277,Thu,7,True
T277,Thu,8,True
T278,Sun,1,False
T278,Sun,2,True
T278,Sun,3,True
T278,Sun,4,True
T278,Sun,5,True
T278,Sun,6,True
T278,Sun,7,False
T278,Sun,8,True
T278,Mon,1,True
T278,Mon,2,True
T278,Mon,3,False
T278,Mon,4,True
T278,Mon,5,True
T278,Mon,6,True
T278,Mon,7,True
T278,Mon,8,True
T278,Tue,1,True
T278,Tue,2,True
T278,Tue,3,True
T278,Tue,4,False
T278,Tue,5,True
T278,Tue,6,False
T278,Tue,7,True
T278,Tue,8,True
T278,Wed,1,True
T278,Wed,2,True
T278,Wed,3,True
T278,Wed,4,True
T278,Wed,5,True
T278,Wed,6,True
T278,Wed,7,True
T278,Wed,8,True
T278,Thu,1,True
T278,Thu,2,True
T278,Thu,3,True
T278,Thu,4,False
T278,Thu,5,False
T278,Thu,6,True
T278,Thu,7,True
T278,Thu,8,True
T279,Sun,1,True
T279,Sun,2,True
T279,Sun,3,True
T279,Sun,4,True
T279,Sun,5,True
T279,Sun,6,True
T279,Sun,7,True
T279,Sun,8,True
T279,Mon,1,True
T279,Mon,2,False
T279,Mon,3,True
T279,Mon,4,True
T279,Mon,5,True
T279,Mon,6,True
T279,Mon,7,True
T279,Mon,8,True
T279,Tue,1,True
T279,Tue,2,False
T279,Tue,3,True
T279,Tue,4,False
T279,Tue,5,True
T279,Tue,6,False
T279,Tue,7,True
T279,Tue,8,True
T279,Wed,1,True
T279,Wed,2,True
