class_id,teacher_id,subject,room_id,day,slot,confidence
G4-G03,T157,english,A-CR-001,Mon,1,0.6
G4-G03,T157,english,A-CR-001,Tue,1,0.6
G4-G03,T157,english,A-CR-001,Wed,1,0.6
G4-G03,T157,english,A-CR-001,Thu,1,0.6
G4-G03,T157,english,A-CR-001,Sun,2,0.6
G4-G03,T157,english,A-CR-001,Mon,2,0.6
G4-G03,T157,english,A-CR-001,Tue,2,0.6
G4-G03,T157,english,A-CR-001,Wed,2,0.6
G4-G03,T012,french,A-CR-001,Sun,1,0.6
G4-G03,T030,computer,A-LAB-01,Sun,1,0.6
G4-G03,T038,music,A-CR-001,Sun,1,0.6
G4-G03,T474,social,A-CR-001,Sun,1,0.6
G4-G03,T097,history,A-CR-001,Sun,1,0.6
G4-G03,T097,history,A-CR-001,Mon,1,0.6
G4-G03,T100,geography,A-CR-001,Sun,1,0.6
G4-G03,T100,geography,A-CR-001,Mon,1,0.6
G4-G04,T184,math,A-CR-001,Sun,1,0.6
G4-G04,T184,math,A-CR-001,Mon,1,0.6
G4-G04,T184,math,A-CR-001,Tue,1,0.6
G4-G04,T184,math,A-CR-001,Wed,1,0.6
G4-G04,T184,math,A-CR-001,Thu,1,0.6
G4-G04,T184,math,A-CR-001,Sun,2,0.6
G4-G04,T184,math,A-CR-001,Mon,2,0.6
G4-G04,T184,math,A-CR-001,Tue,2,0.6
G4-G04,T184,math,A-CR-001,Wed,2,0.6
G4-G04,T089,science,A-LAB-01,Sun,1,0.6
G4-G04,T089,science,A-LAB-01,Mon,1,0.6
G4-G04,T089,science,A-LAB-01,Tue,1,0.6
G4-G04,T089,science,A-LAB-01,Wed,1,0.6
G4-G04,T089,science,A-LAB-01,Thu,1,0.6
G4-G04,T089,science,A-LAB-01,Sun,2,0.6
G4-G04,T089,science,A-LAB-01,Mon,2,0.6
G4-G04,T340,arabic,A-CR-001,Sun,1,0.6
G4-G04,T340,arabic,A-CR-001,Mon,1,0.6
G4-G04,T340,arabic,A-CR-001,Tue,1,0.6
G4-G04,T340,arabic,A-CR-001,Wed,1,0.6
G4-G04,T340,arabic,A-CR-001,Thu,1,0.6
G4-G04,T362,islamic,A-CR-001,Sun,1,0.6
G4-G04,T362,islamic,A-CR-001,Mon,1,0.6
G4-G04,T362,islamic,A-CR-001,Tue,1,0.6
G4-G04,T362,islamic,A-CR-001,Wed,1,0.6
G4-G04,T018,pe,A-PG-01,Sun,1,0.6
G4-G04,T020,art,A-CR-001,Sun,1,0.6
G4-G04,T004,library,A-LIB-01,Sun,1,0.6
G4-G04,T167,english,A-CR-001,Sun,1,0.6
G4-G04,T167,english,A-CR-001,Mon,1,0.6
G4-G04,T167,english,A-CR-001,Tue,1,0.6
G4-G04,T167,english,A-CR-001,Wed,1,0.6
G4-G04,T167,english,A-CR-001,Thu,1,0.6
G4-G04,T167,english,A-CR-001,Sun,2,0.6
G4-G04,T167,english,A-CR-001,Mon,2,0.6
G4-G04,T167,english,A-CR-001,Tue,2,0.6
G4-G04,T167,english,A-CR-001,Wed,2,0.6
G4-G04,T008,french,A-CR-001,Sun,1,0.6
G4-G04,T024,computer,A-LAB-01,Sun,1,0.6
G4-G04,T034,music,A-CR-001,Sun,1,0.6
G4-G04,T477,social,A-CR-001,Sun,1,0.6
G4-G04,T105,history,A-CR-001,Sun,1,0.6
G4-G04,T105,history,A-CR-001,Mon,1,0.6
G4-G04,T109,geography,A-CR-001,Sun,1,0.6
G4-G04,T109,geography,A-CR-001,Mon,1,0.6
G4-G05,T196,math,A-CR-001,Sun,1,0.6
G4-G05,T196,math,A-CR-001,Mon,1,0.6
G4-G05,T196,math,A-CR-001,Tue,1,0.6
G4-G05,T196,math,A-CR-001,Wed,1,0.6
G4-G05,T196,math,A-CR-001,Thu,1,0.6
G4-G05,T196,math,A-CR-001,Sun,2,0.6
G4-G05,T196,math,A-CR-001,Mon,2,0.6
G4-G05,T196,math,A-CR-001,Tue,2,0.6
G4-G05,T196,math,A-CR-001,Wed,2,0.6
G4-G05,T127,science,A-LAB-01,Sun,1,0.6
G4-G05,T127,science,A-LAB-01,Mon,1,0.6
G4-G05,T127,science,A-LAB-01,Tue,1,0.6
G4-G05,T127,science,A-LAB-01,Wed,1,0.6
G4-G05,T127,science,A-LAB-01,Thu,1,0.6
G4-G05,T127,science,A-LAB-01,Sun,2,0.6
G4-G05,T127,science,A-LAB-01,Mon,2,0.6
G4-G05,T373,arabic,A-CR-001,Sun,1,0.6
G4-G05,T373,arabic,A-CR-001,Mon,1,0.6
G4-G05,T373,arabic,A-CR-001,Tue,1,0.6
G4-G05,T373,arabic,A-CR-001,Wed,1,0.6
G4-G05,T373,arabic,A-CR-001,Thu,1,0.6
G4-G05,T376,islamic,A-CR-001,Sun,1,0.6
G4-G05,T376,islamic,A-CR-001,Mon,1,0.6
G4-G05,T376,islamic,A-CR-001,Tue,1,0.6
G4-G05,T376,islamic,A-CR-001,Wed,1,0.6
G4-G05,T014,pe,A-PG-01,Sun,1,0.6
G4-G05,T022,art,A-CR-001,Sun,1,0.6
G4-G05,T006,library,A-LIB-01,Sun,1,0.6
G4-G05,T181,english,A-CR-001,Sun,1,0.6
G4-G05,T181,english,A-CR-001,Mon,1,0.6
G4-G05,T181,english,A-CR-001,Tue,1,0.6
G4-G05,T181,english,A-CR-001,Wed,1,0.6
G4-G05,T181,english,A-CR-001,Thu,1,0.6
G4-G05,T181,english,A-CR-001,Sun,2,0.6
G4-G05,T181,english,A-CR-001,Mon,2,0.6
G4-G05,T181,english,A-CR-001,Tue,2,0.6
G4-G05,T181,english,A-CR-001,Wed,2,0.6
G4-G05,T010,french,A-CR-001,Sun,1,0.6
G4-G05,T026,computer,A-LAB-01,Sun,1,0.6
G4-G05,T036,music,A-CR-001,Sun,1,0.6
G4-G05,T491,social,A-CR-001,Sun,1,0.6
G4-G05,T111,history,A-CR-001,Sun,1,0.6
G4-G05,T111,history,A-CR-001,Mon,1,0.6
G4-G05,T116,geography,A-CR-001,Sun,1,0.6
G4-G05,T116,geography,A-CR-001,Mon,1,0.6
G4-G06,T209,math,B-CR-001,Sun,1,0.6
G4-G06,T209,math,B-CR-001,Mon,1,0.6
G4-G06,T209,math,B-CR-001,Tue,1,0.6
G4-G06,T209,math,B-CR-001,Wed,1,0.6
G4-G06,T209,math,B-CR-001,Thu,1,0.6
G4-G06,T209,math,B-CR-001,Sun,2,0.6
G4-G06,T209,math,B-CR-001,Mon,2,0.6
G4-G06,T209,math,B-CR-001,Tue,2,0.6
G4-G06,T209,math,B-CR-001,Wed,2,0.6
G4-G06,T151,science,B-LAB-01,Sun,1,0.6
G4-G06,T151,science,B-LAB-01,Mon,1,0.6
G4-G06,T151,science,B-LAB-01,Tue,1,0.6
G4-G06,T151,science,B-LAB-01,Wed,1,0.6
G4-G06,T151,science,B-LAB-01,Thu,1,0.6
G4-G06,T151,science,B-LAB-01,Sun,2,0.6
G4-G06,T151,science,B-LAB-01,Mon,2,0.6
G4-G06,T383,arabic,B-CR-001,Sun,1,0.6
G4-G06,T383,arabic,B-CR-001,Mon,1,0.6
G4-G06,T383,arabic,B-CR-001,Tue,1,0.6
G4-G06,T383,arabic,B-CR-001,Wed,1,0.6
G4-G06,T383,arabic,B-CR-001,Thu,1,0.6
G4-G06,T394,islamic,B-CR-001,Sun,1,0.6
G4-G06,T394,islamic,B-CR-001,Mon,1,0.6
G4-G06,T394,islamic,B-CR-001,Tue,1,0.6
G4-G06,T394,islamic,B-CR-001,Wed,1,0.6
G4-G06,T016,pe,B-PG-01,Sun,1,0.6
G4-G06,T028,art,B-CR-001,Sun,1,0.6
G4-G06,T002,library,B-LIB-01,Sun,1,0.6
G4-G06,T201,english,B-CR-001,Sun,1,0.6
G4-G06,T201,english,B-CR-001,Mon,1,0.6
G4-G06,T201,english,B-CR-001,Tue,1,0.6
G4-G06,T201,english,B-CR-001,Wed,1,0.6
G4-G06,T201,english,B-CR-001,Thu,1,0.6
G4-G06,T201,english,B-CR-001,Sun,2,0.6
G4-G06,T201,english,B-CR-001,Mon,2,0.6
G4-G06,T201,english,B-CR-001,Tue,2,0.6
G4-G06,T201,english,B-CR-001,Wed,2,0.6
G4-G06,T012,french,B-CR-001,Sun,1,0.6
G4-G06,T030,computer,B-LAB-01,Sun,1,0.6
G4-G06,T038,music,B-CR-001,Sun,1,0.6
G4-G06,T048,social,B-CR-001,Sun,1,0.6
G4-G06,T117,history,B-CR-001,Sun,1,0.6
G4-G06,T117,history,B-CR-001,Mon,1,0.6
G4-G06,T118,geography,B-CR-001,Sun,1,0.6
G4-G06,T118,geography,B-CR-001,Mon,1,0.6
G4-G07,T213,math,B-CR-001,Sun,1,0.6
G4-G07,T213,math,B-CR-001,Mon,1,0.6
G4-G07,T213,math,B-CR-001,Tue,1,0.6
G4-G07,T213,math,B-CR-001,Wed,1,0.6
G4-G07,T213,math,B-CR-001,Thu,1,0.6
G4-G07,T213,math,B-CR-001,Sun,2,0.6
G4-G07,T213,math,B-CR-001,Mon,2,0.6
G4-G07,T213,math,B-CR-001,Tue,2,0.6
G4-G07,T213,math,B-CR-001,Wed,2,0.6
G4-G07,T162,science,B-LAB-01,Sun,1,0.6
G4-G07,T162,science,B-LAB-01,Mon,1,0.6
G4-G07,T162,science,B-LAB-01,Tue,1,0.6
G4-G07,T162,science,B-LAB-01,Wed,1,0.6
G4-G07,T162,science,B-LAB-01,Thu,1,0.6
G4-G07,T162,science,B-LAB-01,Sun,2,0.6
G4-G07,T162,science,B-LAB-01,Mon,2,0.6
G4-G07,T406,arabic,B-CR-001,Sun,1,0.6
G4-G07,T406,arabic,B-CR-001,Mon,1,0.6
G4-G07,T406,arabic,B-CR-001,Tue,1,0.6
G4-G07,T406,arabic,B-CR-001,Wed,1,0.6
G4-G07,T406,arabic,B-CR-001,Thu,1,0.6
G4-G07,T420,islamic,B-CR-001,Sun,1,0.6
G4-G07,T420,islamic,B-CR-001,Mon,1,0.6
G4-G07,T420,islamic,B-CR-001,Tue,1,0.6
G4-G07,T420,islamic,B-CR-001,Wed,1,0.6
G4-G07,T018,pe,B-PG-01,Sun,1,0.6
G4-G07,T020,art,B-CR-001,Sun,1,0.6
G4-G07,T004,library,B-LIB-01,Sun,1,0.6
G4-G07,T202,english,B-CR-001,Sun,1,0.6
G4-G07,T202,english,B-CR-001,Mon,1,0.6
G4-G07,T202,english,B-CR-001,Tue,1,0.6
G4-G07,T202,english,B-CR-001,Wed,1,0.6
G4-G07,T202,english,B-CR-001,Thu,1,0.6
G4-G07,T202,english,B-CR-001,Sun,2,0.6
G4-G07,T202,english,B-CR-001,Mon,2,0.6
G4-G07,T202,english,B-CR-001,Tue,2,0.6
G4-G07,T202,english,B-CR-001,Wed,2,0.6
G4-G07,T008,french,B-CR-001,Sun,1,0.6
G4-G07,T024,computer,B-LAB-01,Sun,1,0.6
G4-G07,T034,music,B-CR-001,Sun,1,0.6
G4-G07,T090,social,B-CR-001,Sun,1,0.6
G4-G07,T123,history,B-CR-001,Sun,1,0.6
G4-G07,T123,history,B-CR-001,Mon,1,0.6
G4-G07,T130,geography,B-CR-001,Sun,1,0.6
G4-G07,T130,geography,B-CR-001,Mon,1,0.6
G4-G08,T223,math,B-CR-001,Sun,1,0.6
G4-G08,T223,math,B-CR-001,Mon,1,0.6
G4-G08,T223,math,B-CR-001,Tue,1,0.6
G4-G08,T223,math,B-CR-001,Wed,1,0.6
G4-G08,T223,math,B-CR-001,Thu,1,0.6
G4-G08,T223,math,B-CR-001,Sun,2,0.6
G4-G08,T223,math,B-CR-001,Mon,2,0.6
G4-G08,T223,math,B-CR-001,Tue,2,0.6
G4-G08,T223,math,B-CR-001,Wed,2,0.6
G4-G08,T246,science,B-LAB-01,Sun,1,0.6
G4-G08,T246,science,B-LAB-01,Mon,1,0.6
G4-G08,T246,science,B-LAB-01,Tue,1,0.6
G4-G08,T246,science,B-LAB-01,Wed,1,0.6
G4-G08,T246,science,B-LAB-01,Thu,1,0.6
G4-G08,T246,science,B-LAB-01,Sun,2,0.6
G4-G08,T246,science,B-LAB-01,Mon,2,0.6
G4-G08,T436,arabic,B-CR-001,Sun,1,0.6
G4-G08,T436,arabic,B-CR-001,Mon,1,0.6
G4-G08,T436,arabic,B-CR-001,Tue,1,0.6
G4-G08,T436,arabic,B-CR-001,Wed,1,0.6
G4-G08,T436,arabic,B-CR-001,Thu,1,0.6
G4-G08,T452,islamic,B-CR-001,Sun,1,0.6
G4-G08,T452,islamic,B-CR-001,Mon,1,0.6
G4-G08,T452,islamic,B-CR-001,Tue,1,0.6
G4-G08,T452,islamic,B-CR-001,Wed,1,0.6
G4-G08,T014,pe,B-PG-01,Sun,1,0.6
G4-G08,T022,art,B-CR-001,Sun,1,0.6
G4-G08,T006,library,B-LIB-01,Sun,1,0.6
G4-G08,T203,english,B-CR-001,Sun,1,0.6
G4-G08,T203,english,B-CR-001,Mon,1,0.6
G4-G08,T203,english,B-CR-001,Tue,1,0.6
G4-G08,T203,english,B-CR-001,Wed,1,0.6
G4-G08,T203,english,B-CR-001,Thu,1,0.6
G4-G08,T203,english,B-CR-001,Sun,2,0.6
G4-G08,T203,english,B-CR-001,Mon,2,0.6
G4-G08,T203,english,B-CR-001,Tue,2,0.6
G4-G08,T203,english,B-CR-001,Wed,2,0.6
G4-G08,T010,french,B-CR-001,Sun,1,0.6
G4-G08,T026,computer,B-LAB-01,Sun,1,0.6
G4-G08,T036,music,B-CR-001,Sun,1,0.6
G4-G08,T092,social,B-CR-001,Sun,1,0.6
G4-G08,T136,history,B-CR-001,Sun,1,0.6
G4-G08,T136,history,B-CR-001,Mon,1,0.6
G4-G08,T138,geography,B-CR-001,Sun,1,0.6
G4-G08,T138,geography,B-CR-001,Mon,1,0.6
G4-G09,T252,math,B-CR-001,Sun,1,0.6
G4-G09,T252,math,B-CR-001,Mon,1,0.6
G4-G09,T252,math,B-CR-001,Tue,1,0.6
G4-G09,T252,math,B-CR-001,Wed,1,0.6
G4-G09,T252,math,B-CR-001,Thu,1,0.6
G4-G09,T252,math,B-CR-001,Sun,2,0.6
G4-G09,T252,math,B-CR-001,Mon,2,0.6
G4-G09,T252,math,B-CR-001,Tue,2,0.6
G4-G09,T252,math,B-CR-001,Wed,2,0.6
G4-G09,T278,science,B-LAB-01,Sun,1,0.6
G4-G09,T278,science,B-LAB-01,Mon,1,0.6
G4-G09,T278,science,B-LAB-01,Tue,1,0.6
G4-G09,T278,science,B-LAB-01,Wed,1,0.6
G4-G09,T278,science,B-LAB-01,Thu,1,0.6
G4-G09,T278,science,B-LAB-01,Sun,2,0.6
G4-G09,T278,science,B-LAB-01,Mon,2,0.6
G4-G09,T457,arabic,B-CR-001,Sun,1,0.6
G4-G09,T457,arabic,B-CR-001,Mon,1,0.6
G4-G09,T457,arabic,B-CR-001,Tue,1,0.6
G4-G09,T457,arabic,B-CR-001,Wed,1,0.6
G4-G09,T457,arabic,B-CR-001,Thu,1,0.6
G4-G09,T490,islamic,B-CR-001,Sun,1,0.6
G4-G09,T490,islamic,B-CR-001,Mon,1,0.6
G4-G09,T490,islamic,B-CR-001,Tue,1,0.6
G4-G09,T490,islamic,B-CR-001,Wed,1,0.6
G4-G09,T016,pe,B-PG-01,Sun,1,0.6
G4-G09,T028,art,B-CR-001,Sun,1,0.6
G4-G09,T002,library,B-LIB-01,Sun,1,0.6
G4-G09,T243,english,B-CR-001,Sun,1,0.6
G4-G09,T243,english,B-CR-001,Mon,1,0.6
G4-G09,T243,english,B-CR-001,Tue,1,0.6
G4-G09,T243,english,B-CR-001,Wed,1,0.6
G4-G09,T243,english,B-CR-001,Thu,1,0.6
G4-G09,T243,english,B-CR-001,Sun,2,0.6
G4-G09,T243,english,B-CR-001,Mon,2,0.6
G4-G09,T243,english,B-CR-001,Tue,2,0.6
G4-G09,T243,english,B-CR-001,Wed,2,0.6
G4-G09,T012,french,B-CR-001,Sun,1,0.6
G4-G09,T030,computer,B-LAB-01,Sun,1,0.6
G4-G09,T038,music,B-CR-001,Sun,1,0.6
G4-G09,T108,social,B-CR-001,Sun,1,0.6
G4-G09,T141,history,B-CR-001,Sun,1,0.6
G4-G09,T141,history,B-CR-001,Mon,1,0.6
G4-G09,T142,geography,B-CR-001,Sun,1,0.6
G4-G09,T142,geography,B-CR-001,Mon,1,0.6
G4-G10,T285,math,B-CR-001,Sun,1,0.6
G4-G10,T285,math,B-CR-001,Mon,1,0.6
G4-G10,T285,math,B-CR-001,Tue,1,0.6
G4-G10,T285,math,B-CR-001,Wed,1,0.6
G4-G10,T285,math,B-CR-001,Thu,1,0.6
G4-G10,T285,math,B-CR-001,Sun,2,0.6
G4-G10,T285,math,B-CR-001,Mon,2,0.6
G4-G10,T285,math,B-CR-001,Tue,2,0.6
G4-G10,T285,math,B-CR-001,Wed,2,0.6
G4-G10,T300,science,B-LAB-01,Sun,1,0.6
G4-G10,T300,science,B-LAB-01,Mon,1,0.6
G4-G10,T300,science,B-LAB-01,Tue,1,0.6
G4-G10,T300,science,B-LAB-01,Wed,1,0.6
G4-G10,T300,science,B-LAB-01,Thu,1,0.6
G4-G10,T300,science,B-LAB-01,Sun,2,0.6
G4-G10,T300,science,B-LAB-01,Mon,2,0.6
G4-G10,T069,arabic,B-CR-001,Sun,1,0.6
G4-G10,T069,arabic,B-CR-001,Mon,1,0.6
G4-G10,T069,arabic,B-CR-001,Tue,1,0.6
G4-G10,T069,arabic,B-CR-001,Wed,1,0.6
G4-G10,T069,arabic,B-CR-001,Thu,1,0.6
G4-G10,T047,islamic,B-CR-001,Sun,1,0.6
G4-G10,T047,islamic,B-CR-001,Mon,1,0.6
G4-G10,T047,islamic,B-CR-001,Tue,1,0.6
G4-G10,T047,islamic,B-CR-001,Wed,1,0.6
G4-G10,T018,pe,B-PG-01,Sun,1,0.6
G4-G10,T020,art,B-CR-001,Sun,1,0.6
G4-G10,T004,library,B-LIB-01,Sun,1,0.6
G4-G10,T258,english,B-CR-001,Sun,1,0.6
G4-G10,T258,english,B-CR-001,Mon,1,0.6
G4-G10,T258,english,B-CR-001,Tue,1,0.6
G4-G10,T258,english,B-CR-001,Wed,1,0.6
G4-G10,T258,english,B-CR-001,Thu,1,0.6
G4-G10,T258,english,B-CR-001,Sun,2,0.6
G4-G10,T258,english,B-CR-001,Mon,2,0.6
G4-G10,T258,english,B-CR-001,Tue,2,0.6
G4-G10,T258,english,B-CR-001,Wed,2,0.6
G4-G10,T008,french,B-CR-001,Sun,1,0.6
G4-G10,T024,computer,B-LAB-01,Sun,1,0.6
G4-G10,T034,music,B-CR-001,Sun,1,0.6
G4-G10,T112,social,B-CR-001,Sun,1,0.6
G4-G10,T144,history,B-CR-001,Sun,1,0.6
G4-G10,T144,history,B-CR-001,Mon,1,0.6
G4-G10,T153,geography,B-CR-001,Sun,1,0.6
G4-G10,T153,geography,B-CR-001,Mon,1,0.6
G5-B01,T227,math,A-CR-001,Sun,1,0.6
G5-B01,T227,math,A-CR-001,Mon,1,0.6
G5-B01,T227,math,A-CR-001,Tue,1,0.6
G5-B01,T227,math,A-CR-001,Wed,1,0.6
G5-B01,T227,math,A-CR-001,Thu,1,0.6
G5-B01,T227,math,A-CR-001,Sun,2,0.6
G5-B01,T227,math,A-CR-001,Mon,2,0.6
G5-B01,T227,math,A-CR-001,Tue,2,0.6
G5-B01,T227,math,A-CR-001,Wed,2,0.6
G5-B01,T235,science,A-LAB-01,Sun,1,0.6
G5-B01,T235,science,A-LAB-01,Mon,1,0.6
G5-B01,T235,science,A-LAB-01,Tue,1,0.6
G5-B01,T235,science,A-LAB-01,Wed,1,0.6
G5-B01,T235,science,A-LAB-01,Thu,1,0.6
G5-B01,T235,science,A-LAB-01,Sun,2,0.6
G5-B01,T235,science,A-LAB-01,Mon,2,0.6
G5-B01,T470,arabic,A-CR-001,Sun,1,0.6
G5-B01,T470,arabic,A-CR-001,Mon,1,0.6
G5-B01,T470,arabic,A-CR-001,Tue,1,0.6
G5-B01,T470,arabic,A-CR-001,Wed,1,0.6
G5-B01,T470,arabic,A-CR-001,Thu,1,0.6
G5-B01,T486,islamic,A-CR-001,Sun,1,0.6
G5-B01,T486,islamic,A-CR-001,Mon,1,0.6
G5-B01,T486,islamic,A-CR-001,Tue,1,0.6
G5-B01,T486,islamic,A-CR-001,Wed,1,0.6
G5-B01,T005,pe,A-PG-01,Sun,1,0.6
G5-B01,T023,art,A-CR-001,Sun,1,0.6
G5-B01,T013,library,A-LIB-01,Sun,1,0.6
G5-B01,T308,english,A-CR-001,Sun,1,0.6
G5-B01,T308,english,A-CR-001,Mon,1,0.6
G5-B01,T308,english,A-CR-001,Tue,1,0.6
G5-B01,T308,english,A-CR-001,Wed,1,0.6
G5-B01,T308,english,A-CR-001,Thu,1,0.6
G5-B01,T308,english,A-CR-001,Sun,2,0.6
G5-B01,T308,english,A-CR-001,Mon,2,0.6
G5-B01,T308,english,A-CR-001,Tue,2,0.6
G5-B01,T308,english,A-CR-001,Wed,2,0.6
G5-B01,T009,french,A-CR-001,Sun,1,0.6
G5-B01,T025,computer,A-LAB-01,Sun,1,0.6
G5-B01,T035,music,A-CR-001,Sun,1,0.6
G5-B01,T095,social,A-CR-001,Sun,1,0.6
G5-B01,T195,history,A-CR-001,Sun,1,0.6
G5-B01,T195,history,A-CR-001,Mon,1,0.6
G5-B01,T206,geography,A-CR-001,Sun,1,0.6
G5-B01,T206,geography,A-CR-001,Mon,1,0.6
G5-B02,T236,math,A-CR-001,Sun,1,0.6
G5-B02,T236,math,A-CR-001,Mon,1,0.6
G5-B02,T236,math,A-CR-001,Tue,1,0.6
G5-B02,T236,math,A-CR-001,Wed,1,0.6
G5-B02,T236,math,A-CR-001,Thu,1,0.6
G5-B02,T236,math,A-CR-001,Sun,2,0.6
G5-B02,T236,math,A-CR-001,Mon,2,0.6
G5-B02,T236,math,A-CR-001,Tue,2,0.6
G5-B02,T236,math,A-CR-001,Wed,2,0.6
G5-B02,T274,science,A-LAB-01,Sun,1,0.6
G5-B02,T274,science,A-LAB-01,Mon,1,0.6
G5-B02,T274,science,A-LAB-01,Tue,1,0.6
G5-B02,T274,science,A-LAB-01,Wed,1,0.6
G5-B02,T274,science,A-LAB-01,Thu,1,0.6
G5-B02,T274,science,A-LAB-01,Sun,2,0.6
G5-B02,T274,science,A-LAB-01,Mon,2,0.6
G5-B02,T488,arabic,A-CR-001,Sun,1,0.6
G5-B02,T488,arabic,A-CR-001,Mon,1,0.6
G5-B02,T488,arabic,A-CR-001,Tue,1,0.6
G5-B02,T488,arabic,A-CR-001,Wed,1,0.6
G5-B02,T488,arabic,A-CR-001,Thu,1,0.6
G5-B02,T046,islamic,A-CR-001,Sun,1,0.6
G5-B02,T046,islamic,A-CR-001,Mon,1,0.6
G5-B02,T046,islamic,A-CR-001,Tue,1,0.6
G5-B02,T046,islamic,A-CR-001,Wed,1,0.6
G5-B02,T015,pe,A-PG-01,Sun,1,0.6
G5-B02,T027,art,A-CR-001,Sun,1,0.6
G5-B02,T001,library,A-LIB-01,Sun,1,0.6
G5-B02,T323,english,A-CR-001,Sun,1,0.6
G5-B02,T323,english,A-CR-001,Mon,1,0.6
G5-B02,T323,english,A-CR-001,Tue,1,0.6
G5-B02,T323,english,A-CR-001,Wed,1,0.6
G5-B02,T323,english,A-CR-001,Thu,1,0.6
G5-B02,T323,english,A-CR-001,Sun,2,0.6
G5-B02,T323,english,A-CR-001,Mon,2,0.6
G5-B02,T323,english,A-CR-001,Tue,2,0.6
G5-B02,T323,english,A-CR-001,Wed,2,0.6
G5-B02,T011,french,A-CR-001,Sun,1,0.6
G5-B02,T029,computer,A-LAB-01,Sun,1,0.6
G5-B02,T037,music,A-CR-001,Sun,1,0.6
G5-B02,T133,social,A-CR-001,Sun,1,0.6
G5-B02,T214,history,A-CR-001,Sun,1,0.6
G5-B02,T214,history,A-CR-001,Mon,1,0.6
G5-B02,T217,geography,A-CR-001,Sun,1,0.6
G5-B02,T217,geography,A-CR-001,Mon,1,0.6
G5-B03,T346,math,A-CR-001,Sun,1,0.6
G5-B03,T346,math,A-CR-001,Mon,1,0.6
G5-B03,T346,math,A-CR-001,Tue,1,0.6
G5-B03,T346,math,A-CR-001,Wed,1,0.6
G5-B03,T346,math,A-CR-001,Thu,1,0.6
G5-B03,T346,math,A-CR-001,Sun,2,0.6
G5-B03,T346,math,A-CR-001,Mon,2,0.6
G5-B03,T346,math,A-CR-001,Tue,2,0.6
G5-B03,T346,math,A-CR-001,Wed,2,0.6
G5-B03,T358,science,A-LAB-01,Sun,1,0.6
G5-B03,T358,science,A-LAB-01,Mon,1,0.6
G5-B03,T358,science,A-LAB-01,Tue,1,0.6
G5-B03,T358,science,A-LAB-01,Wed,1,0.6
G5-B03,T358,science,A-LAB-01,Thu,1,0.6
G5-B03,T358,science,A-LAB-01,Sun,2,0.6
G5-B03,T358,science,A-LAB-01,Mon,2,0.6
G5-B03,T056,arabic,A-CR-001,Sun,1,0.6
G5-B03,T056,arabic,A-CR-001,Mon,1,0.6
G5-B03,T056,arabic,A-CR-001,Tue,1,0.6
G5-B03,T056,arabic,A-CR-001,Wed,1,0.6
G5-B03,T056,arabic,A-CR-001,Thu,1,0.6
G5-B03,T084,islamic,A-CR-001,Sun,1,0.6
G5-B03,T084,islamic,A-CR-001,Mon,1,0.6
G5-B03,T084,islamic,A-CR-001,Tue,1,0.6
G5-B03,T084,islamic,A-CR-001,Wed,1,0.6
G5-B03,T017,pe,A-PG-01,Sun,1,0.6
G5-B03,T019,art,A-CR-001,Sun,1,0.6
G5-B03,T003,library,A-LIB-01,Sun,1,0.6
G5-B03,T342,english,A-CR-001,Sun,1,0.6
G5-B03,T342,english,A-CR-001,Mon,1,0.6
G5-B03,T342,english,A-CR-001,Tue,1,0.6
G5-B03,T342,english,A-CR-001,Wed,1,0.6
G5-B03,T342,english,A-CR-001,Thu,1,0.6
G5-B03,T342,english,A-CR-001,Sun,2,0.6
G5-B03,T342,english,A-CR-001,Mon,2,0.6
G5-B03,T342,english,A-CR-001,Tue,2,0.6
G5-B03,T342,english,A-CR-001,Wed,2,0.6
G5-B03,T007,french,A-CR-001,Sun,1,0.6
G5-B03,T021,computer,A-LAB-01,Sun,1,0.6
G5-B03,T033,music,A-CR-001,Sun,1,0.6
G5-B03,T207,social,A-CR-001,Sun,1,0.6
G5-B03,T221,history,A-CR-001,Sun,1,0.6
G5-B03,T221,history,A-CR-001,Mon,1,0.6
G5-B03,T222,geography,A-CR-001,Sun,1,0.6
G5-B03,T222,geography,A-CR-001,Mon,1,0.6
G5-B04,T368,math,A-CR-001,Sun,1,0.6
G5-B04,T368,math,A-CR-001,Mon,1,0.6
G5-B04,T368,math,A-CR-001,Tue,1,0.6
G5-B04,T368,math,A-CR-001,Wed,1,0.6
G5-B04,T368,math,A-CR-001,Thu,1,0.6
G5-B04,T368,math,A-CR-001,Sun,2,0.6
G5-B04,T368,math,A-CR-001,Mon,2,0.6
G5-B04,T368,math,A-CR-001,Tue,2,0.6
G5-B04,T368,math,A-CR-001,Wed,2,0.6
G5-B04,T380,science,A-LAB-01,Sun,1,0.6
G5-B04,T380,science,A-LAB-01,Mon,1,0.6
G5-B04,T380,science,A-LAB-01,Tue,1,0.6
G5-B04,T380,science,A-LAB-01,Wed,1,0.6
G5-B04,T380,science,A-LAB-01,Thu,1,0.6
G5-B04,T380,science,A-LAB-01,Sun,2,0.6
G5-B04,T380,science,A-LAB-01,Mon,2,0.6
G5-B04,T088,arabic,A-CR-001,Sun,1,0.6
G5-B04,T088,arabic,A-CR-001,Mon,1,0.6
G5-B04,T088,arabic,A-CR-001,Tue,1,0.6
G5-B04,T088,arabic,A-CR-001,Wed,1,0.6
G5-B04,T088,arabic,A-CR-001,Thu,1,0.6
